"pitcher","pos","IP/App","FB%","MPH","DIFF","AGG","WHIFF%","appearances"
"Esmil Rogers","RP",1.232,0.579026666666667,93.7914737647078,9.55282106475349,0.188788417150561,0.195243243243243,75
"Esmil Rogers","SP",5.1952380952381,0.611190476190476,92.9811970316613,8.42030413433912,0.169726330523056,0.165952380952381,21
"Ethan Martin","RP",1.22222222222222,0.688111111111111,94.0854460056627,12.060098636982,0.167661892661893,0.279666666666667,9
"Ethan Martin","SP",3.95,0.63675,93.0165469403673,10.6868219146946,0.131946662412143,0.185125,8
"Eury De La Rosa","RP",1.07954545454545,0.362522727272727,88.6372554615927,9.38568394811327,0.192475586207615,0.22875,44
"Evan Marshall","RP",0.77,0.622514285714286,93.9108749412352,8.49136744624266,0.11870278505298,0.268657142857143,70
"Evan Meek","RP",0.747826086956522,0.782695652173913,90.2660286337068,9.55786304929124,0.199278674882346,0.159391304347826,23
"Evan Reed","RP",1.02708333333333,0.682541666666667,95.900914697531,11.8370411687513,0.164238330747723,0.229104166666667,48
"Evan Scribner","RP",1.05058823529412,0.7064,89.4092023526566,16.9048879109142,0.198053355032383,0.235282352941176,85
"Everett Teaford","RP",1.22,0.3116,90.0630357142857,6.95205532212886,0.163376068376068,0.143,5
"Felipe Paulino","SP",4.35,0.50975,92.9269004648619,9.41182770522386,0.161407045527159,0.14875,4
"Felipe Rivero","RP",0.851020408163265,0.751,95.3690862664244,12.5900333563714,0.232580065603267,0.228448979591837,49
"Felix Doubront","RP",1.81176470588235,0.737764705882353,90.2150732337781,12.3975161901273,0.158146297545939,0.184705882352941,17
"Felix Doubront","SP",5.24716981132075,0.717754716981132,89.5760971890752,10.2280340255365,0.18494676056621,0.181150943396226,53
"Felix Hernandez","SP",6.55,0.523354166666667,91.78026064781,7.31442302943864,0.159000949655667,0.243510416666667,96
"Fernando Abad","RP",0.692397660818713,0.673614035087719,91.5039881256708,15.0887319126322,0.204661959880885,0.20912865497076,171
"Fernando Rodney","RP",0.883809523809524,0.645485714285714,95.222347037423,12.3905547157682,0.174110789936957,0.262790476190476,210
"Fernando Rodriguez","RP",0.92063492063492,0.813206349206349,92.8863977256367,12.9419388511779,0.170830779803459,0.23652380952381,63
"Fernando Salas","RP",0.862025316455696,0.56406329113924,90.8054955036031,6.72610977144844,0.202547524809,0.240107594936709,158
"Francisco Liriano","SP",5.85227272727273,0.438329545454545,92.6194123933356,7.04305453755789,0.130702208360687,0.30675,88
"Francisco Rodriguez","RP",0.920338983050847,0.513598870056497,90.4007410865186,9.84224918649385,0.176389162148278,0.249920454545455,177
"Francisley Bueno","RP",0.951351351351351,0.647972972972973,89.3932502767062,9.42687263147556,0.237745457123695,0.161486486486487,37
"Frank Francisco","RP",0.708333333333333,0.682916666666667,92.1726547989048,9.85633827229415,0.149163335266549,0.23175,12
"Frank Garces","RP",0.644444444444444,0.509740740740741,91.1721655568762,13.5206360820775,0.175586608160837,0.274415094339623,54
"Frank Garces","SP",2,0.513,89.925,13.7407894736842,0.256410256410256,0.286,1
"Frankie Montas","RP",1.44,0.6286,97.0810555555556,10.3854852637784,0.165923488276429,0.161,5
"Frankie Montas","SP",3.5,0.604,96.1158028455285,10.4891724107459,0.244741174318639,0.3035,2
"Franklin Morales","RP",0.875,0.691907407407407,92.4298408530778,9.54668238820139,0.186319355367359,0.175953703703704,108
"Franklin Morales","SP",5.26086956521739,0.587652173913043,91.1287099783379,8.96543154632705,0.187818214786951,0.17004347826087,23
"Freddy Garcia","RP",2.225,0.435,88.266342364532,8.4271459359606,0.237107213234687,0.27225,4
"Freddy Garcia","SP",5.35714285714286,0.434285714285714,87.3908966765071,9.40787469836391,0.180394977395368,0.171,14
"Garrett Jones","RP",0.9,0,NA,0,0.0588235294117647,0.25,1
"Garrett Richards","RP",1.25333333333333,0.685866666666667,95.3562207748485,8.85659400347176,0.177848683693336,0.240466666666667,30
"Garrett Richards","SP",6.25466666666667,0.63244,95.5263594245724,10.1901391474352,0.176597470940731,0.229026666666667,75
"Gavin Floyd","RP",1.77142857142857,0.783285714285714,91.3471945378639,8.81865363432301,0.103566816734483,0.185142857142857,7
"Gavin Floyd","SP",5.43571428571429,0.747214285714286,90.3094659004496,8.6215374094498,0.152714181906733,0.243857142857143,14
"George Kontos","RP",0.936912751677852,0.646919463087248,89.8856798594691,6.0531262915225,0.196215691955311,0.17227027027027,149
"Gerrit Cole","SP",6.2,0.673763157894737,95.5593700072905,9.85506129301649,0.189231798475407,0.209144736842105,76
"Gio Gonzalez","SP",5.72417582417582,0.664527472527473,92.1333620347301,11.7091536544238,0.154542705645811,0.216747252747253,91
"Giovanni Soto","RP",0.516666666666666,0.878666666666667,87.9543560606061,13.5999116161616,0.258252164502164,0.0765,6
"Glen Perkins","RP",0.940217391304348,0.733385869565217,93.9403015641706,10.8527278632684,0.21533834165916,0.220994565217391,184
"Gonzalez Germen","RP",1.02045454545455,0.582829545454545,93.2490003426448,9.22288157459717,0.152554297831692,0.288954545454545,88
"Gonzalez Germen","SP",3,0.647,93.4454545454545,8.05378787878787,0.235294117647059,0.267,1
"Grant Balfour","RP",0.87410071942446,0.60763309352518,92.326180768311,7.85670432270378,0.152434264030434,0.231347826086957,139
"Greg Burke","RP",0.840625,0.618,87.9753730558834,9.65654299887903,0.166591201999741,0.2233125,32
"Greg Holland","RP",0.9140625,0.544833333333333,95.3072699851721,9.20325952041495,0.167725052375325,0.34603125,192
"Greg Reynolds","RP",1.2,0.611,88.7727272727273,6.00129870129869,0.25,0.056,1
"Greg Reynolds","SP",5.44,0.543,88.8191767889267,5.95312205036458,0.173184021698873,0.1326,5
"Guido Knudson","RP",1.075,0.594,93.3501468531469,11.020632964258,0.21156602175754,0.1635,4
"Guillermo Moscoso","RP",1.83636363636364,0.519545454545455,91.4399248291815,10.0935049585383,0.156462495042137,0.263545454545455,11
"Guillermo Moscoso","SP",4.15,0.538,90.7748005319149,9.75374948086385,0.21889400921659,0.2,2
"Gus Schlosser","RP",1,0.721933333333333,89.6555976703273,12.5477711912508,0.235795783083788,0.125133333333333,15
"Hansel Robles","RP",0.851666666666667,0.70915,95.8655679728398,8.42478663731713,0.234981468152186,0.224516666666667,60
"Heath Bell","RP",0.958536585365854,0.635621951219512,92.8088145541486,11.507556786539,0.174662178035182,0.210914634146341,82
"Heath Hembree","RP",1.01891891891892,0.742081081081081,93.2296456317126,6.88143445835435,0.196170729701711,0.199297297297297,37
"Hector Ambriz","RP",0.697727272727273,0.609,92.7901091624714,8.94200513471617,0.195090154237548,0.215727272727273,44
"Hector Neris","RP",1.15454545454545,0.599606060606061,93.0342397916674,7.49391415148152,0.171242396375471,0.282909090909091,33
"Hector Noesi","RP",1.72272727272727,0.6245,93.4239334898188,6.78760016550625,0.232471091541642,0.162863636363636,22
"Hector Noesi","SP",5.57878787878788,0.531060606060606,92.86291039502,6.74229975466221,0.171053009514485,0.205545454545455,33
"Hector Rondon","RP",0.98010752688172,0.758462365591398,94.9171103603239,11.1818489937,0.196020003156496,0.21072972972973,186
"Hector Santiago","RP",1.66315789473684,0.673526315789474,90.6816291914652,11.2383806015257,0.194574415589245,0.174894736842105,19
"Hector Santiago","SP",5.2379746835443,0.689291139240506,90.272762670025,9.91304302759534,0.19181692340989,0.18573417721519,79
"Henderson Alvarez","SP",6.00392156862745,0.719137254901961,92.8086388966271,9.36291942649626,0.196529097690545,0.147254901960784,51
"Henry Owens","RP",0.0999999999999996,0.667,89.35,17.85,0.333333333333333,0,1
"Henry Owens","SP",5.59,0.5981,89.1586027088763,13.2461153523215,0.148721929201665,0.2385,10
"Henry Rodriguez","RP",0.908333333333333,0.712666666666667,97.154357636194,10.9973762962778,0.160324348190635,0.183458333333333,24
"Hideki Okajima","RP",0.66,0.4416,86.0013095238095,7.90368920295391,0.123057644110276,0.0616,5
"Hiram Burgos","SP",4.85,0.509833333333333,87.643884609558,11.0706615510956,0.147130730271364,0.170666666666667,6
"Hiroki Kuroda","SP",6.075,0.488078125,91.1409952105354,7.14196638032324,0.146399277244005,0.208875,64
"Hisanori Takahashi","RP",1,0.347666666666667,88.24,9.08475308641975,0.101282051282051,0.177666666666667,3
"Hisashi Iwakuma","RP",6.1,0.56,88.0803921568627,6.58789215686274,0.186813186813187,0.116,1
"Hisashi Iwakuma","SP",6.36,0.527575,88.8521327225928,7.34250251133901,0.178484475004477,0.1992625,80
"Homer Bailey","SP",6.28070175438596,0.590175438596491,93.9735831495146,9.03889438158792,0.170597688074106,0.224561403508772,57
"Hunter Strickland","RP",0.804166666666666,0.715041666666667,96.940724840587,11.5515167137701,0.229830342885948,0.256211267605634,72
"Huston Street","RP",0.926229508196721,0.451349726775956,89.0824323236616,6.61620605947131,0.140837629756007,0.258737704918033,183
"Hyun-Jin Ryu","SP",5.99310344827586,0.53251724137931,90.5997193951518,11.539801419632,0.156136951368463,0.182620689655172,58
"Ian Kennedy","SP",5.71276595744681,0.636468085106383,90.9540957812688,10.3994588733987,0.163991717611593,0.216968085106383,94
"Ian Krol","RP",0.629090909090909,0.662363636363636,92.7221789711071,11.1409376291157,0.197744745040134,0.156073394495413,110
"Ian Thomas","RP",0.872413793103448,0.645586206896552,89.7690001881344,13.4741539827525,0.169766150192586,0.277620689655172,29
"Ian Thomas","SP",5,0.704,89.5824561403509,12.6949561403509,0.135802469135802,0.176,1
"Ichiro Suzuki","RP",1,0.333,87.0666666666667,5.96666666666667,0.166666666666667,0.1,1
"Ike Davis","RP",1,0.402,86.0958333333333,1.63194444444444,0.111111111111111,0.35,2
"Ivan Nova","RP",3.96666666666667,0.653666666666667,94.323460960961,12.5141752466753,0.131267961348318,0.220666666666667,3
"Ivan Nova","SP",5.72926829268293,0.627390243902439,92.7946686970155,12.0713203133993,0.151943270317056,0.181073170731707,41
"Jack Leathersich","RP",0.48235294117647,0.865941176470588,91.3757207661619,13.6837335866748,0.160591940739,0.273133333333333,17
"Jacob deGrom","SP",6.22678571428571,0.615446428571429,94.3257099271249,9.20786687794515,0.165864052337774,0.247535714285714,56
"Jacob Lindgren","RP",1,0.621,88.9014362830152,7.08988866396761,0.247365545408447,0.284,7
"Jacob Turner","RP",1.78,0.7994,91.6766547610635,10.5616547610635,0.162234404496007,0.1726,10
"Jacob Turner","SP",5.41842105263158,0.790736842105263,90.7405006963696,9.94228052591858,0.150743641768819,0.176789473684211,38
"Jaff Decker","RP",1,0.4,81.3166666666667,1.71666666666667,0.333333333333333,0.222,1
"J.A. Happ","RP",1.2,0.6762,91.8023025210084,10.8511260504202,0.110249852449341,0.3184,5
"J.A. Happ","SP",5.41733333333333,0.68052,91.8937094289847,9.83636868934499,0.172772238205361,0.167986666666667,75
"Jaime Garcia","SP",6.08108108108108,0.576189189189189,89.8545531148985,8.39349274131538,0.186516524737462,0.213243243243243,37
"Jair Jurrjens","RP",1.3,0.441,87.8133333333333,7.24491228070175,0.235294117647059,0,1
"Jair Jurrjens","SP",4.46666666666667,0.602666666666667,89.2750728026449,7.59124005003163,0.143872053872054,0.148,3
"Jairo Asencio","RP",0.525,0.219,92.1342857142857,8.63369047619047,0.115714285714286,0.27975,4
"Jairo Diaz","RP",0.869230769230769,0.641692307692308,97.0634996627304,7.95734734282811,0.184207467633581,0.244346153846154,26
"Jake Arrieta","SP",6.30666666666667,0.527533333333333,94.0405304239234,7.97527021644629,0.173911905106357,0.22336,75
"Jake Brigham","RP",1.1,0.652636363636364,91.6327404924688,7.37436350834177,0.12902402465096,0.129090909090909,11
"Jake Brigham","SP",3.2,0.556,90.8125,8.346875,0.25,0.093,1
"Jake Buchanan","RP",1.635,0.55605,88.7942417289195,8.44403334583671,0.157111925780985,0.15125,20
"Jake Buchanan","SP",4.55,0.52,88.4203548387097,9.09857453567938,0.1859375,0.2175,2
"Jake Diekman","RP",0.815873015873016,0.715026455026455,96.3958588795355,11.924867085878,0.174255276897252,0.276813829787234,189
"Jake Dunning","RP",0.66,0.613033333333333,90.139945947571,9.39282502251899,0.14393937405646,0.221233333333333,30
"Jake Elmore","RP",1,0,NA,0,0.224598930481283,0,2
"Jake McGee","RP",0.864171122994652,0.934470588235294,95.8583250954783,15.1445305970964,0.188084615667185,0.254219251336898,187
"Jake Odorizzi","RP",2.83333333333333,0.757,90.7708941530595,8.49706081972622,0.108893557422969,0.165,3
"Jake Odorizzi","SP",5.4968253968254,0.634873015873016,90.0394144112035,7.83253176294963,0.161424027888541,0.203761904761905,63
"Jake Peavy","SP",5.86049382716049,0.742666666666667,89.0440686257403,7.60270206818269,0.178475728132712,0.177148148148148,81
"Jake Petricka","RP",0.827586206896551,0.725731034482759,93.9218276305383,8.00615499004515,0.17957209167052,0.170736111111111,145
"Jake Westbrook","RP",2.65,0.78,88.9293087557604,8.55781752769019,0.142156862745098,0.2195,2
"Jake Westbrook","SP",5.68421052631579,0.781473684210526,88.7822276043533,7.61202747215208,0.176236096360688,0.111052631578947,19
"James McDonald","SP",4.86666666666667,0.611166666666667,90.3458845958103,14.1749115245247,0.17767690233736,0.167833333333333,6
"James Paxton","SP",5.31,0.731033333333333,94.0973614487268,10.8821439890057,0.173647737856142,0.1885,30
"James Pazos","RP",0.2,0.874818181818182,94.0776981351981,13.3707536907537,0.143091630591631,0.0848181818181818,11
"James Russell","RP",0.571122994652406,0.527647058823529,88.818308639066,8.46019489821759,0.174002489769453,0.167151351351351,187
"James Russell","SP",4,0.582,88.4375,10.9505434782609,0.0909090909090909,0.333,1
"James Shields","SP",6.32452830188679,0.627933962264151,90.1352861930398,7.55769928111184,0.154508341969144,0.2295,106
"Jamey Carroll","RP",1,0,NA,0,0.111111111111111,0.25,1
"Jamey Wright","RP",0.969047619047619,0.650928571428571,88.4193527615373,8.97831281926713,0.190324670371929,0.184206349206349,126
"Jamey Wright","SP",1.6,0.7165,88.3208823529412,7.75648841354723,0.184178743961353,0.142,2
"Jared Burton","RP",0.831654676258993,0.472374100719424,91.8225227703901,5.62294681915004,0.194959777116726,0.25231654676259,139
"Jared Hughes","RP",0.832544378698225,0.84096449704142,92.4825351180823,6.99505846973062,0.104725986408436,0.182621301775148,169
"Jarred Cosart","RP",4,0.697,94.9830188679245,16.0004101722724,0.0789473684210526,0.2,1
"Jarred Cosart","SP",5.6377358490566,0.722,93.8024981352887,14.1011702346114,0.156856823493008,0.157698113207547,53
"Jarrett Grube","RP",0.899999999999999,0.429,87.6333333333333,8.78333333333335,0.285714285714286,0,1
"Jarrod Parker","SP",5.96363636363636,0.63869696969697,91.4621170095238,9.61583894628141,0.171077599581221,0.204242424242424,33
"Jason Frasor","RP",0.690062111801242,0.630149068322981,92.0768881475956,7.88233572400911,0.191543722418567,0.19163125,161
"Jason Garcia","RP",1.29047619047619,0.675190476190476,93.2516379492745,7.96711267020201,0.172571791410743,0.222380952380952,21
"Jason Grilli","RP",0.843670886075949,0.644683544303797,93.3418789081718,10.9599266563638,0.168554901876234,0.267924050632911,158
"Jason Gurka","RP",0.7,0.505777777777778,91.5264565527065,13.0323336385836,0.162927944163642,0.277222222222222,9
"Jason Hammel","RP",1.68,0.4504,93.4319514472456,9.91720408676291,0.15694585766362,0.316,5
"Jason Hammel","SP",5.52352941176471,0.575411764705882,92.3557948143292,9.59008878610476,0.171550010338124,0.199176470588235,85
"Jason Lane","RP",2.05,0.547,87.2914285714286,7.57684523809525,0.111111111111111,0.3645,2
"Jason Lane","SP",6,0.522,85.41875,7.81193181818182,0.195652173913043,0.074,1
"Jason Marquis","SP",5.46551724137931,0.576172413793103,87.2805661464616,7.8482970618189,0.129193367200685,0.196448275862069,29
"Jason Motte","RP",0.791860465116279,0.957732558139535,93.3407937693278,11.2029528602369,0.194578528753634,0.153860465116279,86
"Jason Vargas","SP",5.86060606060606,0.572272727272727,87.4248116925999,8.64735668530267,0.144894083381082,0.202015151515152,66
"Javier Lopez","RP",0.349545454545454,0.671822727272727,85.3800938208438,7.65894917746745,0.155817526607296,Inf,220
"Javy Guerra","RP",0.95,0.6405,93.2846176245156,9.8806646004155,0.171985465617886,0.178148148148148,54
"Jay Jackson","RP",0.683333333333333,0.694666666666667,94.5144063180828,9.2196920323685,0.266843579537078,0.247666666666667,6
"JC Ramirez","RP",1.14736842105263,0.670105263157895,94.7870627443478,9.29809455324721,0.201476254553914,0.206157894736842,38
"Jean Machi","RP",0.820744680851064,0.449803191489362,92.651409666387,8.07686159846988,0.172761234384964,0.21575,188
"Jeanmar Gomez","RP",1.26102941176471,0.621477941176471,91.0613575481918,7.72038123847561,0.16918078345537,0.183382352941176,136
"Jeanmar Gomez","SP",4.0875,0.6315,90.2223357556162,7.09716163849035,0.156881120367763,0.18125,8
"Jeff Beliveau","RP",0.577777777777778,0.770972222222222,88.1508115471512,12.6436253999651,0.240720750983909,0.176722222222222,36
"Jeff Ferrell","RP",1.15555555555556,0.662222222222222,93.1651000620736,12.5033955166191,0.195132275132275,0.175,9
"Jeff Francis","RP",1.26944444444444,0.488861111111111,86.5283124164993,11.3888588865579,0.176372115719655,0.16525,36
"Jeff Francis","SP",4.71538461538462,0.569230769230769,85.6577783988817,12.7825547679223,0.184663427178621,0.197076923076923,13
"Jeff Francoeur","RP",2,0.255,85.725,2.425,0.106382978723404,0,1
"Jeff Locke","SP",5.56543209876543,0.628382716049383,90.6708128934291,10.8462530524032,0.144608725941959,0.202679012345679,81
"Jeff Manship","RP",1.05593220338983,0.573135593220339,91.4566188371421,7.92459840623744,0.159818195497808,0.207254237288136,59
"Jeff Manship","SP",5.25,0.5115,88.8366577899452,7.34998017492461,0.163525779829705,0.18725,4
"Jeff Samardzija","RP",7,0.775,94.156976744186,9.63297674418604,0.216216216216216,0.107,1
"Jeff Samardzija","SP",6.48659793814433,0.644721649484536,93.81929548957,9.00684698064283,0.182603744667224,0.214288659793814,97
"Jenrry Mejia","RP",0.919047619047619,0.56815873015873,93.2427879946332,10.5524631107644,0.197667060510534,0.253952380952381,63
"Jenrry Mejia","SP",5.23333333333333,0.630666666666667,91.6192554263974,8.7842598727285,0.178860670889958,0.245333333333333,12
"Jerad Eickhoff","SP",6.375,0.583625,90.9813426514859,11.613164910754,0.17816097818855,0.21225,8
"Jered Weaver","SP",6.1,0.482,85.4482242683401,10.5924945394233,0.167935953450581,0.207176470588235,85
"Jeremy Affeldt","RP",0.634756097560975,0.693719512195122,91.0229650828715,13.1213891863619,0.174625671594586,0.174668711656442,164
"Jeremy Bonderman","RP",1.40909090909091,0.675,91.2275079087579,8.88049801806382,0.134690436815551,0.218636363636364,11
"Jeremy Bonderman","SP",5.34285714285714,0.611571428571429,90.5943836892996,9.82546703036019,0.138985022449225,0.139,7
"Jeremy Guthrie","RP",2.64285714285714,0.517714285714286,92.1860069057926,10.0451417989337,0.179111433714078,0.180571428571429,7
"Jeremy Guthrie","SP",5.92857142857143,0.529076923076923,91.9487899757541,8.99283517050891,0.197504865234969,0.13510989010989,91
"Jeremy Hefner","RP",1,0.55,89.7,9.47777777777777,0.05,0,1
"Jeremy Hefner","SP",5.62173913043478,0.544913043478261,90.7029422743029,8.15696597839262,0.175957990765685,0.173913043478261,23
"Jeremy Hellickson","RP",2.1,0.585,91.4833333333333,10.9303921568628,0.0975609756097561,0.353,1
"Jeremy Hellickson","SP",5.10833333333333,0.554111111111111,90.2528268322923,11.671185652851,0.146352783827479,0.212472222222222,72
"Jeremy Horst","RP",0.796428571428571,0.654642857142857,88.8124969124672,8.19623164304585,0.18079515585152,0.152214285714286,28
"Jeremy Jeffress","RP",0.857017543859649,0.777859649122807,95.6748667589668,14.9963029576887,0.177070001835541,0.211938053097345,114
"Jerome Williams","RP",1.808,0.73602,90.5487315620327,8.49520963296706,0.163258139488818,0.189061224489796,50
"Jerome Williams","SP",5.30701754385965,0.748561403508772,90.3859410668264,8.34966478163909,0.160740740632404,0.180385964912281,57
"Jerry Blevins","RP",0.775886524822695,0.487624113475177,90.4230447696307,10.2337097151102,0.163549651123929,0.222611510791367,141
"Jesse Chavez","RP",1.612,0.73162,91.229267150831,12.1488177060162,0.175382565398815,0.20636,50
"Jesse Chavez","SP",5.76595744680851,0.699063829787234,90.0380622893066,8.86934205782711,0.161089690819502,0.19331914893617,47
"Jesse Crain","RP",0.873684210526316,0.483131578947368,94.4424573783629,13.8351729731838,0.181254759289082,0.240289473684211,38
"Jesse Hahn","RP",1.55,0.475,92.8377880184332,18.0978983125508,0.148550724637681,0.402,2
"Jesse Hahn","SP",5.78214285714286,0.6475,91.458161394435,14.0731957443107,0.149871935171153,0.19175,28
"Jesus Sucre","RP",1,0.8495,88.3416666666667,5.35833333333333,0.24812030075188,0,2
"Jeurys Familia","RP",0.971098265895954,0.719971098265896,96.4305236147419,9.21878723251474,0.14151345480991,0.286815028901734,173
"Jhoulys Chacin","RP",3,0.689,87.6452380952381,7.78734335839599,0.213114754098361,0.226,1
"Jhoulys Chacin","SP",6.06739130434783,0.606608695652174,89.1760509087047,9.25808900792892,0.186985644413629,0.181152173913043,46
"Jim Henderson","RP",0.866666666666667,0.763826666666667,94.8718021646945,9.5576045989752,0.171120593390181,0.287786666666667,75
"Jim Johnson","RP",0.817,0.74824,93.826994146733,11.2298977460577,0.174826925010964,0.16413,200
"Jim Miller","RP",1.06666666666667,0.665666666666667,92.2123333333333,11.6433518518519,0.217355234776838,0.0703333333333333,3
"Jimmy Nelson","RP",1.22,0.705,94.4249047619048,9.20407142857144,0.195460241512873,0.1536,5
"Jimmy Nelson","SP",5.66511627906977,0.643395348837209,93.4113782417852,8.17681241206581,0.179547626205749,0.215767441860465,43
"J.J. Hoover","RP",0.940314136125654,0.692759162303665,92.9904364447673,15.298110709602,0.156171031968299,0.214952879581152,191
"J.J. Putz","RP",0.666666666666667,0.664035087719298,91.0913628312797,5.96020983304339,0.174627440284928,0.253410714285714,57
"Joakim Soria","RP",0.859060402684564,0.701684563758389,91.168854601119,14.4487369021901,0.194559070051552,0.209432432432432,149
"Joaquin Benoit","RP",0.964583333333333,0.525848958333333,94.2997506212384,8.90138012064435,0.136079681759747,0.320088541666667,192
"Joba Chamberlain","RP",0.730921052631579,0.493940789473684,93.8383175009087,10.8039138782852,0.189170051538789,0.231801324503311,152
"Joe Beimel","RP",0.689814814814815,0.710527777777778,86.8405056210673,8.76556253945753,0.168903685745719,0.155055555555556,108
"Joe Blanton","RP",1.8125,0.522575,90.0743744808919,7.24968720283184,0.145149586866757,0.263375,40
"Joe Blanton","SP",5.44583333333333,0.558041666666667,88.9354444358781,7.12562712833916,0.171258538544152,0.209,24
"Joe Kelly","RP",1.61304347826087,0.639869565217391,95.3770165304716,13.4683896301294,0.151647419159266,0.18804347826087,23
"Joe Kelly","SP",5.44166666666667,0.6561,94.9891590953871,12.3608796004778,0.170289246368138,0.172966666666667,60
"Joel Hanrahan","RP",0.622222222222222,0.801555555555556,96.6272886811045,11.1982982964891,0.0945598268547185,0.222333333333333,9
"Joel Peralta","RP",0.805376344086021,0.421774193548387,89.8652698290538,10.2029329899466,0.182037259858116,0.22927027027027,186
"Joe Martinez","RP",2.5,0.5525,89.6001547987616,8.24154235857021,0.197222222222222,0.2,2
"Joe Nathan","RP",0.877862595419847,0.554198473282443,91.8419262597522,6.84113160229801,0.158499465196381,0.224267175572519,131
"Joe Ortiz","RP",1.275,0.513125,90.6784003204398,7.76370929098313,0.217493867816225,0.20878125,32
"Joe Paterson","RP",0.64,0.5972,82.7938888888889,10.5639743589744,0.096910735620413,0.1572,5
"Joe Ross","RP",0.766666666666666,0.624,93.8730158730159,9.06051587301587,0.203030303030303,0.319333333333333,3
"Joe Ross","SP",5.52307692307692,0.584923076923077,93.2467142650825,9.02153908624973,0.178062966723065,0.242923076923077,13
"Joe Saunders","RP",0.383333333333333,0.430333333333333,91.011004784689,12.2248936735779,0.162962962962963,0.1834,6
"Joe Saunders","SP",5.3775,0.57755,89.7747639326859,9.66904046067997,0.159442009398141,0.142575,40
"Joe Savery","RP",1.03809523809524,0.670285714285714,90.4410978601967,7.83727664048075,0.164699379618198,0.156238095238095,21
"Joe Smith","RP",0.846118721461187,0.697716894977169,88.8467153667601,8.270541824822,0.179707951359193,0.171269406392694,219
"Joe Thatcher","RP",0.343712574850299,0.771041916167665,85.6204591551718,7.57707280596544,0.21380174112614,0.197327272727273,167
"Joe Wieland","RP",1.6,0.6135,91.592,14.0203088235294,0.107954545454545,0.107,2
"Joe Wieland","SP",3.85,0.65625,91.1547905525847,12.1079189346193,0.147005772005772,0.165,4
"John Axford","RP",0.801970443349754,0.688926108374384,95.2228041666156,13.7725216836794,0.172984130610562,0.225241379310345,203
"John Baker","RP",0.199999999999999,0,NA,0,0.181818181818182,0,1
"John Cornely","RP",1,0.591,89.3230769230769,6.72307692307693,0.0909090909090909,0.222,1
"John Danks","SP",5.91428571428571,0.622511904761905,87.8662332965048,9.17856749992686,0.187005363787944,0.184880952380952,84
"John Gast","SP",4.03333333333333,0.666,86.2504539007092,9.48198700175452,0.110431071276142,0.128666666666667,3
"John Holdzkom","RP",0.92,0.9519,95.4964062965385,10.1464062965385,0.26583207854947,0.2726,10
"John Lackey","RP",1,0.882,90.14,11.49,0.0588235294117647,0,1
"John Lackey","SP",6.33861386138614,0.870287128712871,89.6283822730186,10.234316253675,0.192398329646502,0.196336633663366,101
"John Lamb","SP",4.85,0.7493,89.8274061053059,15.210307867337,0.179193463306267,0.2395,10
"John Lannan","RP",0.66,0.6104,87.3739206349206,8.79325396825396,0.181282752335384,0.1048,5
"John Lannan","SP",5.18571428571429,0.573714285714286,87.8385799560312,7.39699752593557,0.185215449389812,0.156928571428571,14
"John Maine","RP",1.775,0.75575,90.591298228969,7.02770695912774,0.195049580472921,0.135,4
"John McDonald","RP",0.100000000000001,0,NA,0,0.166666666666667,0,1
"Johnny Cueto","SP",6.56341463414634,0.707865853658537,91.3715426610148,7.94003600290451,0.151452325505242,0.203914634146341,82
"Johnny Hellweg","RP",1,0.923,96.425,15.325,0.115384615384615,0.091,1
"Johnny Hellweg","SP",3.84285714285714,0.777714285714286,93.7309835694912,11.9492715513506,0.17406748142756,0.0967142857142857,7
"Jo-Jo Reyes","RP",0.0999999999999996,1,89.1,0,1,0,1
"Jonathan Aro","RP",1.68333333333333,0.7195,92.5075782024489,7.80861986911556,0.202616455510194,0.192,6
"Jonathan Broxton","RP",0.856969696969697,0.699818181818182,93.4404309377817,6.0994608180866,0.18058908174415,0.222672727272727,165
"Jonathan Papelbon","RP",0.976881720430107,0.690424731182796,91.4304418877813,8.59318318113388,0.184487329839852,0.226510752688172,186
"Jonathan Pettibone","SP",5.27,0.5822,90.6559378770929,6.28603416089324,0.175863125445282,0.14195,20
"Jonathan Sanchez","RP",2.1,0.646,90.841935483871,5.80664136622391,0.145833333333333,0.273,1
"Jonathan Sanchez","SP",2.775,0.67,90.0009225754865,8.23551348457744,0.214784567429254,0.14825,4
"Jon Edwards","RP",0.62258064516129,0.600290322580645,94.3691244418664,8.02131677730871,0.18058857333623,0.301586206896552,31
"Jon Garland","SP",5.66666666666667,0.59675,87.1313215267824,7.93680973211356,0.176533113637345,0.135416666666667,12
"Jon Gray","SP",4.31111111111111,0.629888888888889,94.3791269656358,8.4136062755216,0.203848076517204,0.221222222222222,9
"Jon Lester","SP",6.48,0.78952380952381,90.9217064069922,12.7738221189605,0.156613405562752,0.206819047619048,105
"Jon Moscot","SP",3.73333333333333,0.730333333333333,91.2237905176584,10.9450336333154,0.127256747354158,0.182333333333333,3
"Jon Niese","RP",0.61,0.8406,89.92461523126,10.0033057074504,0.140319495319495,0.1537,10
"Jon Niese","SP",5.86626506024096,0.711289156626506,88.6045104511257,10.6705150701237,0.189168767692891,0.153626506024096,83
"Jonny Gomes","RP",1,0,NA,0,0.2,0.125,1
"Jon Rauch","RP",1.03333333333333,0.620933333333333,90.1182184204684,10.2543918898562,0.22217178193565,0.164866666666667,15
